t|bible reference|texte|rain|snow|wind|fog|storm|night
NT|Mt 8,24|Et voici que la mer devint tellement agitée que la barque était recouverte par les vagues. Mais lui dormait.|False|False|True|False|True|False
NT|Mt 8,26|Mais il leur dit : « Pourquoi êtes-vous si craintifs, hommes de peu de foi ? » Alors, Jésus, debout, menaça les vents et la mer, et il se fit un grand calme.|False|False|True|False|True|False
NT|Mt 8,27|Les gens furent saisis d’étonnement et disaient : « Quel est donc celui-ci, pour que même les vents et la mer lui obéissent ? »|False|False|True|False|False|False
NT|Mt 10,27|Ce que je vous dis dans les ténèbres, dites-le en pleine lumière ; ce que vous entendez au creux de l’oreille, proclamez-le sur les toits.|False|False|False|False|False|True
NT|Mt 11,7|Tandis que les envoyés de Jean s’en allaient, Jésus se mit à dire aux foules à propos de Jean : « Qu’êtes-vous allés regarder au désert ? un roseau agité par le vent ?|False|False|True|False|False|False
NT|Mt 12,2|Voyant cela, les pharisiens lui dirent : « Voilà que tes disciples font ce qu’il n’est pas permis de faire le jour du sabbat ! »|False|False|False|False|False|True
NT|Mt 12,40|En effet, comme Jonas est resté dans le ventre du monstre marin trois jours et trois nuits, le Fils de l’homme restera de même au cœur de la terre trois jours et trois nuits.|False|False|True|False|False|True
NT|Mt 13,25|Or, pendant que les gens dormaient, son ennemi survint ; il sema de l’ivraie au milieu du blé et s’en alla.|False|False|False|False|False|True
NT|Mt 14,15|Le soir venu, les disciples s’approchèrent et lui dirent : « L’endroit est désert et l’heure est déjà avancée. Renvoie donc la foule : qu’ils aillent dans les villages s’acheter de la nourriture ! »|False|False|False|False|False|True
NT|Mt 14,23|Quand il les eut renvoyées, il gravit la montagne, à l’écart, pour prier. Le soir venu, il était là, seul.|False|False|False|False|False|True
NT|Mt 14,24|La barque était déjà à une bonne distance de la terre, elle était battue par les vagues, car le vent était contraire.|False|False|True|False|True|False
NT|Mt 14,25|Vers la fin de la nuit, Jésus vint vers eux en marchant sur la mer.|False|False|False|False|False|True
NT|Mt 14,30|Mais, voyant la force du vent, il eut peur et, comme il commençait à enfoncer, il cria : « Seigneur, sauve-moi ! »|False|False|True|False|False|False
NT|Mt 14,32|Et quand ils furent montés dans la barque, le vent tomba.|False|False|True|False|False|False
NT|Mt 16,2|Il leur répondit : « Quand vient le soir, vous dites : “Voici le beau temps, car le ciel est rouge.”|False|False|False|False|False|True
NT|Mt 17,15|il dit : « Seigneur, prends pitié de mon fils. Il est épileptique et il souffre beaucoup. Souvent il tombe dans le feu et, souvent aussi, dans l’eau.|True|False|False|False|False|False
NT|Mt 20,8|Le soir venu, le maître de la vigne dit à son intendant : “Appelle les ouvriers et distribue le salaire, en commençant par les derniers pour finir par les premiers.”|False|False|False|False|False|True
NT|Mt 20,9|Ceux qui avaient commencé à cinq heures s’avancèrent et reçurent chacun une pièce d’un denier.|False|False|False|False|False|True
NT|Mt 21,8|Dans la foule, la plupart étendirent leurs manteaux sur le chemin ; d’autres coupaient des branches aux arbres et en jonchaient la route.|True|False|False|False|False|False
NT|Mt 21,17|Alors il les quitta et sortit de la ville en direction de Béthanie, où il passa la nuit.|False|False|False|False|False|True
NT|Mt 22,2|« Le royaume des Cieux est comparable à un roi qui célébra les noces de son fils.|False|False|False|False|False|True
NT|Mt 22,13|Alors le roi dit aux serviteurs : “Jetez-le, pieds et poings liés, dans les ténèbres du dehors ; là, il y aura des pleurs et des grincements de dents.”|False|False|False|False|False|True
NT|Mt 24,19|Malheureuses les femmes qui seront enceintes et celles qui allaiteront en ces jours-là !|False|False|False|False|False|True
NT|Mt 24,20|Priez pour que votre fuite n’arrive pas en hiver ni un jour de sabbat.|False|True|False|False|False|False
NT|Mt 24,37|Comme il en fut aux jours de Noé, ainsi en sera-t-il lors de la venue du Fils de l’homme.|False|False|False|False|False|True
NT|Mt 24,39|les gens ne se sont doutés de rien, jusqu’à ce que survienne le déluge qui les a tous engloutis : telle sera aussi la venue du Fils de l’homme.|True|False|False|False|True|False
NT|Mt 24,43|Comprenez-le bien : si le maître de maison avait su à quelle heure de la nuit le voleur viendrait, il aurait veillé et n’aurait pas laissé percer le mur de sa maison.|False|False|False|False|False|True
NT|Mt 25,3|les insouciantes avaient pris leur lampe sans emporter d’huile,|False|False|False|False|False|True
NT|Mt 25,4|tandis que les prévoyantes avaient pris, avec leurs lampes, des flacons d’huile.|False|False|False|False|False|True
NT|Mt 25,5|Comme l’époux tardait, elles s’assoupirent toutes et s’endormirent.|False|False|False|False|False|True
NT|Mt 25,6|Au milieu de la nuit, il y eut un cri : “Voici l’époux ! Sortez à sa rencontre.”|False|False|False|False|False|True
NT|Mt 25,7|Alors toutes ces jeunes filles se réveillèrent et se mirent à préparer leur lampe.|False|False|False|False|False|True
NT|Mt 25,8|Les insouciantes demandèrent aux prévoyantes : “Donnez-nous de votre huile, car nos lampes s’éteignent.”|False|False|False|False|False|True
NT|Mt 25,13|Veillez donc, car vous ne savez ni le jour ni l’heure.|False|False|False|False|False|True
NT|Mt 25,30|Quant à ce serviteur bon à rien, jetez-le dans les ténèbres extérieures ; là, il y aura des pleurs et des grincements de dents !”|False|False|False|False|False|True
NT|Mt 26,20|Le soir venu, Jésus se trouvait à table avec les Douze.|False|False|False|False|False|True
NT|Mt 26,31|Alors Jésus leur dit : « Cette nuit, je serai pour vous tous une occasion de chute ; car il est écrit : Je frapperai le berger, et les brebis du troupeau seront dispersées.|False|False|False|False|False|True
NT|Mt 26,34|Jésus lui répondit : « Amen, je te le dis : cette nuit même, avant que le coq chante, tu m’auras renié trois fois. »|False|False|False|False|False|True
NT|Mt 26,40|Puis il revient vers ses disciples et les trouve endormis ; il dit à Pierre : « Ainsi, vous n’avez pas eu la force de veiller seulement une heure avec moi ?|False|False|False|False|False|True
NT|Mt 26,43|Revenu près des disciples, de nouveau il les trouva endormis, car leurs yeux étaient lourds de sommeil.|False|False|False|False|False|True
NT|Mt 26,45|Alors il revient vers les disciples et leur dit : « Désormais, vous pouvez dormir et vous reposer. Voici qu’elle est proche, l’heure où le Fils de l’homme est livré aux mains des pécheurs.|False|False|False|False|False|True
NT|Mt 26,75|Alors Pierre se souvint de la parole que Jésus lui avait dite : « Avant que le coq chante, tu m’auras renié trois fois. » Il sortit et, dehors, pleura amèrement.|False|False|False|False|False|True
NT|Mt 27,45|À partir de la sixième heure (c’est-à-dire : midi), l’obscurité se fit sur toute la terre jusqu’à la neuvième heure.|False|False|False|False|False|True
NT|Mt 27,61|Or Marie Madeleine et l’autre Marie étaient là, assises en face du sépulcre.|False|False|False|False|False|True
NT|Mt 28,1|Après le sabbat, à l’heure où commençait à poindre le premier jour de la semaine, Marie Madeleine et l’autre Marie vinrent pour regarder le sépulcre.|False|False|False|False|False|True
NT|Mt 28,3|Il avait l’aspect de l’éclair, et son vêtement était blanc comme neige.|False|True|False|False|False|False
NT|Mt 28,13|en disant : « Voici ce que vous direz : “Ses disciples sont venus voler le corps, la nuit pendant que nous dormions.”|False|False|False|False|False|True
NT|Mc 1,3|Voix de celui qui crie dans le désert : Préparez le chemin du Seigneur, rendez droits ses sentiers.|False|False|True|False|False|False
NT|Mc 1,12|Aussitôt l’Esprit pousse Jésus au désert|False|False|False|False|False|True
NT|Mc 1,30|Or, la belle-mère de Simon était au lit, elle avait de la fièvre. Aussitôt, on parla à Jésus de la malade.|False|False|False|False|False|True
NT|Mc 1,32|Le soir venu, après le coucher du soleil, on lui amenait tous ceux qui étaient atteints d’un mal ou possédés par des démons.|False|False|False|False|False|True
NT|Mc 1,35|Le lendemain, Jésus se leva, bien avant l’aube. Il sortit et se rendit dans un endroit désert, et là il priait.|False|False|False|False|False|True
NT|Mc 3,17|Jacques, fils de Zébédée, et Jean, le frère de Jacques – il leur donna le nom de « Boanerguès », c’est-à-dire : « Fils du tonnerre » –,|False|False|False|False|True|False
NT|Mc 4,5|Du grain est tombé aussi sur du sol pierreux, où il n’avait pas beaucoup de terre ; il a levé aussitôt, parce que la terre était peu profonde ;|False|True|False|False|False|False
NT|Mc 4,27|nuit et jour, qu’il dorme ou qu’il se lève, la semence germe et grandit, il ne sait comment.|False|False|False|False|False|True
NT|Mc 4,35|Ce jour-là, le soir venu, il dit à ses disciples : « Passons sur l’autre rive. »|False|False|False|False|False|True
NT|Mc 4,37|Survient une violente tempête. Les vagues se jetaient sur la barque, si bien que déjà elle se remplissait.|False|False|True|False|True|False
NT|Mc 4,39|Réveillé, il menaça le vent et dit à la mer : « Silence, tais-toi ! » Le vent tomba, et il se fit un grand calme.|False|False|True|False|False|False
NT|Mc 4,41|Saisis d’une grande crainte, ils se disaient entre eux : « Qui est-il donc, celui-ci, pour que même le vent et la mer lui obéissent ? »|False|False|True|False|False|False
NT|Mc 5,2|Comme Jésus sortait de la barque, aussitôt un homme possédé d’un esprit impur s’avança depuis les tombes à sa rencontre ;|False|False|False|False|False|True
NT|Mc 5,5|Sans arrêt, nuit et jour, il était parmi les tombeaux et sur les collines, à crier, et à se blesser avec des pierres.|False|False|False|False|False|True
NT|Mc 5,39|Il entre et leur dit : « Pourquoi cette agitation et ces pleurs ? L’enfant n’est pas morte : elle dort. »|False|False|False|False|False|True
NT|Mc 6,35|Déjà l’heure était avancée ; s’étant approchés de lui, ses disciples disaient : « L’endroit est désert et déjà l’heure est tardive.|False|False|False|False|False|True
NT|Mc 6,47|Le soir venu, la barque était au milieu de la mer et lui, tout seul, à terre.|False|False|False|False|False|True
NT|Mc 6,48|Voyant qu’ils peinaient à ramer, car le vent leur était contraire, il vient à eux vers la fin de la nuit en marchant sur la mer, et il voulait les dépasser.|False|False|True|False|False|True
NT|Mc 6,51|Il monta ensuite avec eux dans la barque et le vent tomba ; et en eux-mêmes ils étaient au comble de la stupeur,|False|False|True|False|False|False
NT|Mc 9,2|Six jours après, Jésus prend avec lui Pierre, Jacques et Jean, et les emmène, eux seuls, à l’écart sur une haute montagne. Et il fut transfiguré devant eux.|False|False|False|False|False|True
NT|Mc 9,3|Ses vêtements devinrent resplendissants, d’une blancheur telle que personne sur terre ne peut obtenir une blancheur pareille.|False|True|False|False|False|False
NT|Mc 11,11|Jésus entra à Jérusalem, dans le Temple. Il parcourut du regard toutes choses et, comme c’était déjà le soir, il sortit pour aller à Béthanie avec les Douze.|False|False|False|False|False|True
NT|Mc 11,19|Et quand le soir tomba, Jésus et ses disciples s’en allèrent hors de la ville.|False|False|False|False|False|True
NT|Mc 13,3|Et comme il s’était assis au mont des Oliviers, en face du Temple, Pierre, Jacques, Jean et André l’interrogeaient à l’écart :|False|False|False|False|False|True
NT|Mc 13,17|Malheureuses les femmes qui seront enceintes et celles qui allaiteront en ces jours-là !|False|False|False|False|False|True
NT|Mc 13,18|Priez pour que cela n’arrive pas en hiver,|False|True|False|False|False|False
NT|Mc 13,24|En ces jours-là, après une pareille détresse, le soleil s’obscurcira et la lune ne donnera plus sa clarté ;|False|False|False|False|False|True
NT|Mc 13,25|les étoiles tomberont du ciel, et les puissances célestes seront ébranlées.|False|False|False|False|False|True
NT|Mc 13,35|Veillez donc, car vous ne savez pas quand vient le maître de la maison, le soir ou à minuit, au chant du coq ou le matin ;|False|False|False|False|False|True
NT|Mc 13,36|s’il arrive à l’improviste, il ne faudrait pas qu’il vous trouve endormis.|False|False|False|False|False|True
NT|Mc 14,8|Ce qu’elle pouvait faire, elle l’a fait. D’avance elle a parfumé mon corps pour mon ensevelissement.|False|False|False|False|False|True
NT|Mc 14,17|Le soir venu, Jésus arrive avec les Douze.|False|False|False|False|False|True
NT|Mc 14,30|Jésus lui répond : « Amen, je te le dis : toi, aujourd’hui, cette nuit même, avant que le coq chante deux fois, tu m’auras renié trois fois. »|False|False|False|False|False|True
NT|Mc 14,35|Allant un peu plus loin, il tombait à terre et priait pour que, s’il était possible, cette heure s’éloigne de lui.|True|False|False|False|False|False
NT|Mc 14,37|Puis il revient et trouve les disciples endormis. Il dit à Pierre : « Simon, tu dors ! Tu n’as pas eu la force de veiller seulement une heure ?|False|False|False|False|False|True
NT|Mc 14,40|Et de nouveau, il vint près des disciples qu’il trouva endormis, car leurs yeux étaient alourdis de sommeil. Et eux ne savaient que lui répondre.|False|False|False|False|False|True
NT|Mc 14,41|Une troisième fois, il revient et leur dit : « Désormais, vous pouvez dormir et vous reposer. C’est fait ; l’heure est venue : voici que le Fils de l’homme est livré aux mains des pécheurs.|False|False|False|False|False|True
NT|Mc 14,54|Pierre avait suivi Jésus à distance, jusqu’à l’intérieur du palais du grand prêtre, et là, assis avec les gardes, il se chauffait près du feu.|False|False|False|False|False|True
NT|Mc 14,68|Pierre le nia : « Je ne sais pas, je ne comprends pas de quoi tu parles. » Puis il sortit dans le vestibule, au dehors. Alors un coq chanta.|False|False|False|False|False|True
NT|Mc 15,33|Quand arriva la sixième heure (c’est-à-dire : midi), l’obscurité se fit sur toute la terre jusqu’à la neuvième heure.|False|False|False|False|False|True
NT|Mc 15,42|Déjà il se faisait tard ; or, comme c’était le jour de la Préparation, qui précède le sabbat,|False|False|False|False|False|True
NT|Mc 15,46|Alors Joseph acheta un linceul, il descendit Jésus de la croix, l’enveloppa dans le linceul et le déposa dans un tombeau qui était creusé dans le roc. Puis il roula une pierre contre l’entrée du tombeau.|False|False|False|False|False|True
NT|Mc 16,5|En entrant dans le tombeau, elles virent, assis à droite, un jeune homme vêtu de blanc. Elles furent saisies de frayeur.|False|False|False|False|False|True
NT|Lc 1,10|Toute la multitude du peuple était en prière au dehors, à l’heure de l’offrande de l’encens.|False|False|False|False|False|True
NT|Lc 2,8|Dans la même région, il y avait des bergers qui vivaient dehors et passaient la nuit dans les champs pour garder leurs troupeaux.|False|False|False|False|False|True
NT|Lc 2,37|demeurée veuve, elle était arrivée à l’âge de quatre-vingt-quatre ans. Elle ne s’éloignait pas du Temple, servant Dieu jour et nuit dans le jeûne et la prière.|False|False|False|False|False|True
NT|Lc 4,1|Jésus, rempli d’Esprit Saint, quitta les bords du Jourdain ; dans l’Esprit, il fut conduit à travers le désert|False|False|False|False|False|True
NT|Lc 4,25|En vérité, je vous le dis : Au temps du prophète Élie, lorsque pendant trois ans et demi le ciel retint la pluie, et qu’une grande famine se produisit sur toute la terre, il y avait beaucoup de veuves en Israël ;|True|False|False|False|False|False
NT|Lc 4,40|Au coucher du soleil, tous ceux qui avaient des malades atteints de diverses infirmités les lui amenèrent. Et Jésus, imposant les mains à chacun d’eux, les guérissait.|False|False|False|False|False|True
NT|Lc 5,5|Simon lui répondit : « Maître, nous avons peiné toute la nuit sans rien prendre ; mais, sur ta parole, je vais jeter les filets. »|False|False|False|False|False|True
NT|Lc 5,36|Il leur dit aussi en parabole : « Personne ne déchire un morceau à un vêtement neuf pour le coudre sur un vieux vêtement. Autrement, on aura déchiré le neuf, et le morceau qui vient du neuf ne s’accordera pas avec le vieux.|False|True|False|False|False|False
NT|Lc 6,12|En ces jours-là, Jésus s’en alla dans la montagne pour prier, et il passa toute la nuit à prier Dieu.|False|False|False|False|False|True
NT|Lc 6,48|Il ressemble à celui qui construit une maison. Il a creusé très profond et il a posé les fondations sur le roc. Quand est venue l’inondation, le torrent s’est précipité sur cette maison, mais il n’a pas pu l’ébranler parce qu’elle était bien construite.|False|False|False|False|True|False
NT|Lc 6,49|Mais celui qui a écouté et n’a pas mis en pratique ressemble à celui qui a construit sa maison à même le sol, sans fondations. Le torrent s’est précipité sur elle, et aussitôt elle s’est effondrée ; la destruction de cette maison a été complète. »|False|False|False|False|True|False
NT|Lc 7,24|Après le départ des messagers de Jean, Jésus se mit à dire aux foules à propos de Jean : « Qu’êtes-vous allés regarder au désert ? un roseau agité par le vent ?|False|False|True|False|False|False
NT|Lc 7,38|Tout en pleurs, elle se tenait derrière lui, près de ses pieds, et elle se mit à mouiller de ses larmes les pieds de Jésus. Elle les essuyait avec ses cheveux, les couvrait de baisers et répandait sur eux le parfum.|True|False|False|False|False|False
NT|Lc 8,23|Pendant qu’ils naviguaient, Jésus s’endormit. Une tempête s’abattit sur le lac. Ils étaient submergés et en grand péril.|True|False|True|False|True|False
NT|Lc 8,24|Les disciples s’approchèrent et le réveillèrent en disant : « Maître, maître ! Nous sommes perdus ! » Et lui, se réveillant, menaça le vent et les flots agités. Ils s’apaisèrent et le calme se fit.|True|False|True|False|True|False
NT|Lc 8,25|Alors Jésus leur dit : « Où est votre foi ? » Remplis de crainte, ils furent saisis d’étonnement et se disaient entre eux : « Qui est-il donc, celui-ci, pour qu’il commande même aux vents et aux flots, et que ceux-ci lui obéissent ? »|False|False|True|False|False|False
NT|Lc 9,12|Le jour commençait à baisser. Alors les Douze s’approchèrent de lui et lui dirent : « Renvoie cette foule : qu’ils aillent dans les villages et les campagnes des environs afin d’y loger et de trouver des vivres ; ici nous sommes dans un endroit désert. »|False|False|False|False|False|True
NT|Lc 9,29|Pendant qu’il priait, l’aspect de son visage devint autre, et son vêtement devint d’une blancheur éblouissante.|False|True|False|False|False|False
NT|Lc 9,32|Pierre et ses compagnons étaient accablés de sommeil ; mais, restant éveillés, ils virent la gloire de Jésus, et les deux hommes à ses côtés.|False|False|False|False|False|True
NT|Lc 9,34|Pierre n’avait pas fini de parler, qu’une nuée survint et les couvrit de son ombre ; ils furent saisis de frayeur lorsqu’ils y pénétrèrent.|False|False|True|False|True|False
NT|Lc 11,5|Jésus leur dit encore : « Imaginez que l’un de vous ait un ami et aille le trouver au milieu de la nuit pour lui demander : “Mon ami, prête-moi trois pains,|False|False|False|False|False|True
NT|Lc 11,7|Et si, de l’intérieur, l’autre lui répond : “Ne viens pas m’importuner ! La porte est déjà fermée ; mes enfants et moi, nous sommes couchés. Je ne puis pas me lever pour te donner quelque chose.”|False|False|False|False|False|True
NT|Lc 11,35|Examine donc si la lumière qui est en toi n’est pas ténèbres ;|False|False|False|False|False|True
NT|Lc 12,3|Aussi tout ce que vous aurez dit dans les ténèbres sera entendu en pleine lumière, ce que vous aurez dit à l’oreille dans le fond de la maison sera proclamé sur les toits.|False|False|False|False|False|True
NT|Lc 12,20|Mais Dieu lui dit : “Tu es fou : cette nuit même, on va te redemander ta vie. Et ce que tu auras accumulé, qui l’aura ?”|False|False|False|False|False|True
NT|Lc 12,35|Restez en tenue de service, votre ceinture autour des reins, et vos lampes allumées.|False|False|False|False|False|True
NT|Lc 12,36|Soyez comme des gens qui attendent leur maître à son retour des noces, pour lui ouvrir dès qu’il arrivera et frappera à la porte.|False|False|False|False|False|True
NT|Lc 12,38|S’il revient vers minuit ou vers trois heures du matin et qu’il les trouve ainsi, heureux sont-ils !|False|False|False|False|False|True
NT|Lc 12,54|S’adressant aussi aux foules, Jésus disait : « Quand vous voyez un nuage monter au couchant, vous dites aussitôt qu’il va pleuvoir, et c’est ce qui arrive.|True|False|False|False|False|False
NT|Lc 12,55|Et quand vous voyez souffler le vent du sud, vous dites qu’il fera une chaleur torride, et cela arrive.|False|False|True|False|False|False
NT|Lc 17,27|On mangeait, on buvait, on prenait femme, on prenait mari, jusqu’au jour où Noé entra dans l’arche et où survint le déluge qui les fit tous périr.|True|False|False|False|True|False
NT|Lc 17,29|mais le jour où Loth sortit de Sodome, du ciel tomba une pluie de feu et de soufre qui les fit tous périr ;|False|False|False|False|True|False
NT|Lc 17,34|Je vous le dis : Cette nuit-là, deux personnes seront dans le même lit : l’une sera prise, l’autre laissée.|False|False|False|False|False|True
NT|Lc 18,7|Et Dieu ne ferait pas justice à ses élus, qui crient vers lui jour et nuit ? Les fait-il attendre ?|False|False|False|False|False|True
NT|Lc 21,25|Il y aura des signes dans le soleil, la lune et les étoiles. Sur terre, les nations seront affolées et désemparées par le fracas de la mer et des flots.|False|False|False|False|True|False
NT|Lc 21,37|Il passait ses journées dans le Temple à enseigner ; mais ses nuits, il sortait les passer en plein air, à l’endroit appelé mont des Oliviers.|False|False|False|False|False|True
NT|Lc 22,53|Chaque jour, j’étais avec vous dans le Temple, et vous n’avez pas porté la main sur moi. Mais c’est maintenant votre heure et le pouvoir des ténèbres. »|False|False|False|False|False|True
NT|Lc 22,56|Une jeune servante le vit assis près du feu ; elle le dévisagea et dit : « Celui-là aussi était avec lui. »|False|False|False|False|False|True
NT|Lc 22,62|Il sortit et, dehors, pleura amèrement.|True|False|False|False|False|False
NT|Lc 22,66|Lorsqu’il fit jour, se réunit le collège des anciens du peuple, grands prêtres et scribes, et on emmena Jésus devant leur conseil suprême.|False|False|False|False|False|True
NT|Lc 23,44|C’était déjà environ la sixième heure (c’est-à-dire : midi) ; l’obscurité se fit sur toute la terre jusqu’à la neuvième heure,|False|False|False|False|False|True
NT|Lc 23,45|car le soleil s’était caché. Le rideau du Sanctuaire se déchira par le milieu.|False|False|False|False|False|True
NT|Lc 23,54|C’était le jour de la Préparation de la fête, et déjà brillaient les lumières du sabbat.|False|False|False|False|False|True
NT|Lc 24,22|À vrai dire, des femmes de notre groupe nous ont remplis de stupeur. Quand, dès l’aurore, elles sont allées au tombeau,|False|False|False|False|False|True
NT|Lc 24,29|Mais ils s’efforcèrent de le retenir : « Reste avec nous, car le soir approche et déjà le jour baisse. » Il entra donc pour rester avec eux.|False|False|False|False|False|True
NT|Jn 1,5|la lumière brille dans les ténèbres, et les ténèbres ne l’ont pas arrêtée.|False|False|False|False|False|True
NT|Jn 3,2|Il vint trouver Jésus pendant la nuit. Il lui dit : « Rabbi, nous le savons, c’est de la part de Dieu que tu es venu comme un maître qui enseigne, car personne ne peut accomplir les signes que toi, tu accomplis, si Dieu n’est pas avec lui. »|False|False|False|False|False|True
NT|Jn 3,8|Le vent souffle où il veut : tu entends sa voix, mais tu ne sais ni d’où il vient ni où il va. Il en est ainsi pour qui est né du souffle de l’Esprit. »|False|False|True|False|False|False
NT|Jn 5,28|Ne soyez pas étonnés ; l’heure vient où tous ceux qui sont dans les tombeaux entendront sa voix ;|False|False|False|False|False|True
NT|Jn 6,16|Le soir venu, ses disciples descendirent jusqu’à la mer.|False|False|False|False|False|True
NT|Jn 6,17|Ils s’embarquèrent pour gagner Capharnaüm, sur l’autre rive. C’était déjà les ténèbres, et Jésus n’avait pas encore rejoint les disciples.|False|False|False|False|False|True
NT|Jn 6,18|Un grand vent soufflait, et la mer était agitée.|False|False|True|False|True|False
NT|Jn 9,4|Il nous faut travailler aux œuvres de Celui qui m’a envoyé, tant qu’il fait jour ; la nuit vient où personne ne pourra plus y travailler.|False|False|False|False|False|True
NT|Jn 9,6|Cela dit, il cracha à terre et, avec la salive, il fit de la boue ; puis il appliqua la boue sur les yeux de l’aveugle,|True|False|False|False|False|False
NT|Jn 10,22|Alors arriva la fête de la dédicace du Temple à Jérusalem. C’était l’hiver.|False|True|False|False|False|False
NT|Jn 11,10|mais celui qui marche pendant la nuit trébuche, parce que la lumière n’est pas en lui. »|False|False|False|False|False|True
NT|Jn 11,17|À son arrivée, Jésus trouva Lazare au tombeau depuis quatre jours déjà.|False|False|False|False|False|True
NT|Jn 12,7|Jésus lui dit : « Laisse-la observer cet usage en vue du jour de mon ensevelissement !|False|False|False|False|False|True
NT|Jn 12,29|En l’entendant, la foule qui se tenait là disait que c’était un coup de tonnerre. D’autres disaient : « C’est un ange qui lui a parlé. »|False|False|False|False|True|False
NT|Jn 12,35|Jésus leur déclara : « Pour peu de temps encore, la lumière est parmi vous ; marchez, tant que vous avez la lumière, afin que les ténèbres ne vous arrêtent pas ; celui qui marche dans les ténèbres ne sait pas où il va.|False|False|False|False|False|True
NT|Jn 13,30|Judas prit donc la bouchée, et sortit aussitôt. Or il faisait nuit.|False|False|False|False|False|True
NT|Jn 18,1|Ayant ainsi parlé, Jésus sortit avec ses disciples et traversa le torrent du Cédron ; il y avait là un jardin, dans lequel il entra avec ses disciples.|False|False|False|False|False|True
NT|Jn 18,3|Judas, avec un détachement de soldats ainsi que des gardes envoyés par les grands prêtres et les pharisiens, arrive à cet endroit. Ils avaient des lanternes, des torches et des armes.|False|False|False|False|False|True
NT|Jn 18,18|Les serviteurs et les gardes se tenaient là ; comme il faisait froid, ils avaient fait un feu de braise pour se réchauffer. Pierre était avec eux, en train de se chauffer.|False|True|False|False|False|False
NT|Jn 19,34|mais un des soldats avec sa lance lui perça le côté ; et aussitôt, il en sortit du sang et de l’eau.|True|False|False|False|False|False
NT|Jn 19,39|Nicodème – celui qui, au début, était venu trouver Jésus pendant la nuit – vint lui aussi ; il apportait un mélange de myrrhe et d’aloès pesant environ cent livres.|False|False|False|False|False|True
NT|Jn 20,1|Le premier jour de la semaine, Marie Madeleine se rend au tombeau de grand matin ; c’était encore les ténèbres. Elle s’aperçoit que la pierre a été enlevée du tombeau.|False|False|False|False|False|True
NT|Jn 20,11|Marie Madeleine se tenait près du tombeau, au-dehors, tout en pleurs. Et en pleurant, elle se pencha vers le tombeau.|False|False|False|False|False|True
NT|Jn 20,19|Le soir venu, en ce premier jour de la semaine, alors que les portes du lieu où se trouvaient les disciples étaient verrouillées par crainte des Juifs, Jésus vint, et il était là au milieu d’eux. Il leur dit : « La paix soit avec vous ! »|False|False|False|False|False|True
NT|Jn 20,22|Ayant ainsi parlé, il souffla sur eux et il leur dit : « Recevez l’Esprit Saint.|False|False|True|False|False|False
NT|Jn 21,3|Simon-Pierre leur dit : « Je m’en vais à la pêche. » Ils lui répondent : « Nous aussi, nous allons avec toi. » Ils partirent et montèrent dans la barque ; or, cette nuit-là, ils ne prirent rien.|False|False|False|False|False|True
NT|Jn 21,4|Au lever du jour, Jésus se tenait sur le rivage, mais les disciples ne savaient pas que c’était lui.|False|False|False|False|False|True
NT|Ac 1,10|Et comme ils fixaient encore le ciel où Jésus s’en allait, voici que, devant eux, se tenaient deux hommes en vêtements blancs,|False|False|False|False|False|True
NT|Ac 2,2|Soudain un bruit survint du ciel comme un violent coup de vent : la maison où ils étaient assis en fut remplie tout entière.|False|False|True|False|True|False
NT|Ac 2,19|Je ferai des prodiges en haut dans le ciel, et des signes en bas sur la terre : du sang, du feu, un nuage de fumée.|False|False|False|False|True|False
NT|Ac 4,3|Ils les firent arrêter et placer sous bonne garde jusqu’au lendemain, puisque c’était déjà le soir.|False|False|False|False|False|True
NT|Ac 5,19|Mais, pendant la nuit, l’ange du Seigneur ouvrit les portes de la prison et les fit sortir. Il leur dit :|False|False|False|False|False|True
NT|Ac 8,1|Quant à Saul, il approuvait ce meurtre. Ce jour-là, éclata une violente persécution contre l’Église de Jérusalem. Tous se dispersèrent dans les campagnes de Judée et de Samarie, à l’exception des Apôtres.|False|False|False|False|True|False
NT|Ac 9,8|Saul se releva de terre et, bien qu’il eût les yeux ouverts, il ne voyait rien. Ils le prirent par la main pour le faire entrer à Damas.|False|False|False|False|False|True
NT|Ac 9,24|Saul fut informé de leur machination. On faisait même garder les portes de la ville jour et nuit afin de pouvoir le supprimer.|False|False|False|False|False|True
NT|Ac 9,25|Alors ses disciples le prirent de nuit ; ils le firent descendre dans une corbeille, jusqu’en bas, de l’autre côté du rempart.|False|False|False|False|False|True
NT|Ac 11,19|Les frères dispersés par la tourmente qui se produisit lors de l’affaire d’Étienne allèrent jusqu’en Phénicie, puis à Chypre et Antioche, sans annoncer la Parole à personne d’autre qu’aux Juifs.|False|False|True|False|True|False
NT|Ac 12,6|Hérode allait le faire comparaître. Or, Pierre dormait, cette nuit-là, entre deux soldats ; il était attaché avec deux chaînes et des gardes étaient en faction devant la porte de la prison.|False|False|False|False|False|True
NT|Ac 12,18|Au lever du jour, il y eut une belle agitation chez les soldats : qu’était donc devenu Pierre ?|False|False|False|False|False|True
NT|Ac 13,11|Maintenant, voici que la main du Seigneur est sur toi : tu vas être aveugle, tu ne verras plus le soleil jusqu’au moment fixé. » Et aussitôt tombèrent sur lui brouillard et ténèbres ; il tournait en rond, cherchant une main pour le guider.|False|False|False|True|False|True
